,Байршил,Баримт,Огноо,Гүйлгээний утга,Барааны нэр,Зарлага тоо,Зарлага дүн
1029,PN Store,832,6/14/2023,Сурталчилгаанд Аварга багц бэлэг хасалт хийв,ISO Whey sample - Pineapple 25g,1,4010.21
1030,PN Store,832,6/14/2023,Сурталчилгаанд Аварга багц бэлэг хасалт хийв,Nitrox sample - Cranberry 17g,1,2954.9
1031,PN Store,832,6/14/2023,Сурталчилгаанд Аварга багц бэлэг хасалт хийв,ISO Whey sample - Bananas 25g,1,4010.21
1032,PN Store,833,6/14/2023,"Сурталчилгаанд/ royal, naadam1 uramshuulal/",Ундаа Amino 330ml Passion fruit,24,55661.96
1033,PN Store,833,6/14/2023,"Сурталчилгаанд/ royal, naadam1 uramshuulal/",Ундаа Amino 330ml Lemon soda,48,98499.96
1034,PN Store,834,6/14/2023,Сурталчилгаанд,Ундаа Amino 330ml Lemon soda,24,49249.98
1035,PN Store,848,6/15/2023,Сурталчилгаанд,Ундаа Amino 330ml Lemon soda,24,49249.98
1036,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Nitrox sample - Tropical 17g,20,59097.9
1037,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Shaker 600ml,1,5622.79
1038,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Vitamin C 60ш,1,11879.53
1039,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Snack 12*45g Peach,4,20117.65
1040,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Protein chips 7*40g sour cream&onion,3,10019.15
1041,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Power professional,1,32282.68
1042,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Ундаа Collagen vibe 330ml Mojito,4,6232.98
1043,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Protein cream 400g White chocolate Hazelnut,5,63163.52
1044,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,ISO Whey 500g - Coconut,1,55931.95
1045,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,ISO Whey 500g - White chocolate,1,55931.94
1046,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Protein wafer,4,11664.86
1047,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Ундаа Amino 330ml Lemon soda,20,41041.65
1048,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Protein snap,4,8283.74
1049,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,ISO Whey sample - Bananas 25g,14,56143.01
1050,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Protein bar 15*55g Cookies cream,4,13389.23
1051,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Nitrox sample - Cranberry 17g,3,8864.68
1052,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Protein chips 7*40g Barbeque,3,10016.56
1053,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Zinc 60ш,1,7543.6
1054,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,ISO Whey sample - Pineapple 25g,6,24061.29
1055,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Ундаа Collagen vibe 330ml Pineapple coconut,4,5773.41
1056,PN Store,849,6/15/2023,Сурталчилгаанд/ erdenet yvuulav gariin beleg/,Ундаа Collagen vibe 330ml Passion fruit,4,6392.4
1057,PN Store,850,6/15/2023,Сурталчилгаанд/Be summer leagueruu/,Vitamin D3 K2 /60ш/,3,20344.54
1058,PN Store,850,6/15/2023,Сурталчилгаанд/Be summer leagueruu/,Zinc 60ш,3,22630.81
1059,PN Store,850,6/15/2023,Сурталчилгаанд/Be summer leagueruu/,Vitamin C 60ш,3,35638.58
1060,PN Store,861,6/16/2023,Сурталчилгаанд,Ундаа Amino 330ml Lemon soda,24,49249.98
1061,PN Store,862,6/16/2023,Сурталчилгаанд,ISO Whey 500g - White chocolate,1,55931.95
1062,PN Store,863,6/16/2023,Акт 6-16,Ундаа Collagen vibe 330ml Mojito,2,3116.49
1063,PN Store,863,6/16/2023,Акт 6-16,Ундаа Amino 330ml Waikiki,15,35200.95
1064,PN Store,863,6/16/2023,Акт 6-16,Ундаа Amino 330ml Raspberry,10,21509.32
1065,PN Store,863,6/16/2023,Акт 6-16,Nitrox sample - Tropical 17g,2,5909.79
1066,PN Store,863,6/16/2023,Акт 6-16,Ундаа Amino 330ml Super pear,105,198139.08
1067,PN Store,863,6/16/2023,Акт 6-16,Club mate 330мл,15,46159.64
1068,PN Store,863,6/16/2023,Акт 6-16,Ундаа Amino 330ml Passion fruit,10,23192.48
1069,PN Store,863,6/16/2023,Акт 6-16,Ундаа Collagen vibe 330ml Pineapple coconut,1,1443.35
1070,PN Store,863,6/16/2023,Акт 6-16,Protein cream 400g Caramel,1,12636.93
1071,PN Store,863,6/16/2023,Акт 6-16,Ундаа Amino 330ml Lemon soda,14,28729.16
1072,PN Store,877,6/19/2023,Сурталчилгаанд/ Baiguullagaas uguv/,Ундаа Amino 330ml Lemon soda,24,49249.98
1073,PN Store,877,6/19/2023,Сурталчилгаанд/ Baiguullagaas uguv/,Club mate 500мл,80,295107.75
1074,PN Store,877,6/19/2023,Сурталчилгаанд/ Baiguullagaas uguv/,Ундаа Amino 330ml Passion fruit,24,55661.96
1075,PN Store,877,6/19/2023,Сурталчилгаанд/ Baiguullagaas uguv/,Ундаа Collagen vibe 330ml Passion fruit,24,38354.41
1076,PN Store,877,6/19/2023,Сурталчилгаанд/ Baiguullagaas uguv/,Ундаа Amino 330ml Waikiki,24,56321.52
1077,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,Power Testo 120caps,1,23694.99
1078,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,Power professional,1,32282.68
1079,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,Nitrox sample - Cranberry 17g,2,5909.79
1080,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,Protein cream 400g White chocolate Hazelnut,1,12632.7
1081,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,Ундаа Amino 330ml Passion fruit,1,2319.25
1082,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,Ундаа Amino 330ml Super pear,1,1887.04
1083,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,Snack 12*45g BlueBerry,1,5029.41
1084,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,Snack 12*45g Peach,1,5029.41
1085,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,Ундаа Amino 330ml Lemon soda,1,2052.08
1086,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,Snack 12*45g Vanilla,1,5029.41
1087,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,Ундаа Amino 330ml Waikiki,1,2346.73
1088,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,Snack 12*45g Caramel,1,5029.41
1089,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,ISO Whey sample - Bananas 25g,2,8020.43
1090,PN Store,878,6/19/2023,Сурталчилгаанд/ C gariiin beleg gj yvuulav/,Ундаа Amino 330ml Raspberry,1,2150.93
1091,PN Store,879,6/19/2023,Сурталчилгаанд/ C1 nevtruulegt uguh gj yvuulav/,Ундаа Amino 330ml Raspberry,1,2150.93
1092,PN Store,879,6/19/2023,Сурталчилгаанд/ C1 nevtruulegt uguh gj yvuulav/,Ундаа Amino 330ml Lemon soda,2,4104.17
1093,PN Store,879,6/19/2023,Сурталчилгаанд/ C1 nevtruulegt uguh gj yvuulav/,Ундаа Collagen vibe 330ml Pineapple coconut,2,2886.71
1094,PN Store,879,6/19/2023,Сурталчилгаанд/ C1 nevtruulegt uguh gj yvuulav/,Ундаа Collagen vibe 330ml Passion fruit,2,3196.2
1095,PN Store,879,6/19/2023,Сурталчилгаанд/ C1 nevtruulegt uguh gj yvuulav/,Ундаа Collagen vibe 330ml Mojito,2,3116.49
1096,PN Store,879,6/19/2023,Сурталчилгаанд/ C1 nevtruulegt uguh gj yvuulav/,Ундаа Amino 330ml Super pear,1,1887.04
1097,PN Store,879,6/19/2023,Сурталчилгаанд/ C1 nevtruulegt uguh gj yvuulav/,Ундаа Amino 330ml Waikiki,1,2346.73
1098,PN Store,879,6/19/2023,Сурталчилгаанд/ C1 nevtruulegt uguh gj yvuulav/,Ундаа Amino 330ml Passion fruit,1,2319.25
1099,PN Store,880,6/19/2023,Бараа материалын борлуулалт(Борлуулалтын урамшуулал),Ундаа Amino 330ml Lemon soda,24,49249.98
1100,PN Store,881,6/19/2023,Сурталчилгаанд/ avarga bagts gift/,ISO Whey sample - Bananas 25g,2,8020.43
1101,PN Store,881,6/19/2023,Сурталчилгаанд/ avarga bagts gift/,Nitrox sample - Blue grape 17g,1,2896.85
1102,PN Store,886,6/20/2023,Сурталчилгаанд borluulaltiin uramshuulal,Ундаа Amino 330ml Lemon soda,24,49249.98
1103,PN Store,887,6/20/2023,Сурталчилгаанд borluulaltiin uramshuulal,Ундаа Amino 330ml Passion fruit,24,55661.96
1104,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Hyper Mass - Caramel cappuchino 1kg,2,56910.3
1105,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Snack 12*45g Chocolate,2,10058.83
1106,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Zero bar Hazelnut 50g,6,26479.56
1107,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,ISO Whey 500g - Coconut,6,335591.67
1108,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,ISO Whey 500g - Raspberry,2,111863.89
1109,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Crush Bar - Toffee coconut 64g,1,6205.13
1110,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,ISO Whey 500g - Cookies,3,167795.84
1111,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Zero bar Chocolate 50g,6,26435.17
1112,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,ISO Whey 500g - White chocolate,3,167795.83
1113,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Power Amino,3,80626.25
1114,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Protein cream 400g Caramel,2,25273.86
1115,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Snack 12*45g Caramel,1,5029.41
1116,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Snack 12*45g Vanilla,1,5029.41
1117,PN Store,888,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Protein bar 15*55g Cookies cream,1,3347.31
1118,PN Store,889,6/20/2023,Сурталчилгаанд be summer lig,Vitamin C 60ш,3,35638.58
1119,PN Store,889,6/20/2023,Сурталчилгаанд be summer lig,Zinc 60ш,3,22630.82
1120,PN Store,889,6/20/2023,Сурталчилгаанд be summer lig,Vitamin D3 K2 /60ш/,3,20344.55
1121,PN Store,890,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Crush Bar - Toffee coconut 64g,2,12410.27
1122,PN Store,890,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,ISO Whey 500g - Hazelnut,1,55931.94
1123,PN Store,890,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Protein bar 15*55g Cookies cream,1,3347.31
1124,PN Store,890,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Snack 12*45g Caramel,1,5029.41
1125,PN Store,890,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Zinc 60ш,1,7543.61
1126,PN Store,890,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Protein bar 15*55g Caramel peanuts,1,3347.31
1127,PN Store,890,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Nitrox - Cranberry 680гр,1,58600.64
1128,PN Store,890,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ,Protein bar 15*55g Choco caramel,1,3347.31
1129,PN Store,891,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ vibe,Ундаа Amino 330ml Raspberry,10,21509.32
1130,PN Store,891,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ vibe,Ундаа Collagen vibe 330ml Mojito,10,15582.44
1131,PN Store,891,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ vibe,Ундаа Amino 330ml Passion fruit,5,11596.24
1132,PN Store,891,6/20/2023,Сурталчилгаанд 6 сар хэрэглээ vibe,Ундаа Collagen vibe 330ml Passion fruit,5,7990.5
1133,PN Store,904,6/21/2023,Сурталчилгаанд/ uramshuulal/,Ундаа Amino 330ml Lemon soda,24,49249.98
1134,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Protein cream 400g White chocolate Hazelnut,10,126327.04
1135,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Protein snap,10,20709.35
1136,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Protein chips 7*40g sour cream&onion,5,16698.59
1137,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Ундаа Amino 330ml Watermelon,11,0
1138,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Ундаа Amino 330ml Lemon soda,11,22572.91
1139,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Protein wafer,10,29162.15
1140,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Protein bar 15*55g Cookies cream,10,33473.07
1141,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Protein chips 7*40g Barbeque,5,16694.27
1142,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Snack 12*45g Peach,5,25147.07
1143,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Ундаа Amino 330ml Waikiki,11,25814.03
1144,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Snack 12*45g Caramel,5,25147.07
1145,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Ундаа Collagen vibe 330ml Mojito,10,15582.44
1146,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Ундаа Amino 330ml Passion fruit,11,25511.73
1147,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Ундаа Collagen vibe 330ml Passion fruit,10,15981.01
1148,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Ундаа Collagen vibe 330ml Pineapple coconut,10,14433.54
1149,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Ундаа Amino 330ml Super pear,11,20757.43
1150,PN Store,911,6/22/2023,Сурталчилгаанд vibe шинэ элчүүд рүү,Ундаа Amino 330ml Raspberry,11,23660.25
1151,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Protein cream 400g White chocolate Hazelnut,1,12632.7
1152,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Protein chips 7*40g Barbeque,3,10016.56
1153,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Protein bar 15*55g Choco caramel,2,6694.61
1154,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Snack 12*45g Caramel,2,10058.83
1155,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Crush Bar - Chocolate 64g,2,12410.27
1156,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Protein bar 15*55g Cookies cream,2,6694.61
1157,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Snack 12*45g BlueBerry,2,10058.83
1158,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Protein bar 15*55g Caramel peanuts,2,6694.61
1159,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Snack 12*45g Peach,2,10058.83
1160,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Crush Bar - Toffee coconut 64g,2,12410.27
1161,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Snack 12*45g Vanilla,2,10058.83
1162,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Zero bar Chocolate 50g,2,8811.72
1163,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Crush Bar - Cookiescream 64g,2,12410.08
1164,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Zero bar Hazelnut 50g,2,8826.52
1165,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Snack 12*45g Chocolate,2,10058.83
1166,PN Store,912,6/22/2023,Сурталчилгаанд early bird амталгаанд гаргав,Protein chips 7*40g sour cream&onion,4,13358.87
1167,PN Store,918,6/23/2023,Акт 6-23,Ундаа Amino 330ml Passion fruit,2,4638.5
1168,PN Store,918,6/23/2023,Акт 6-23,Ундаа Collagen vibe 330ml Pineapple coconut,1,1443.35
1169,PN Store,918,6/23/2023,Акт 6-23,Ундаа Amino 330ml Lemon soda,5,10260.41
1170,PN Store,918,6/23/2023,Акт 6-23,Ундаа Amino 330ml Super pear,67,126431.61
1171,PN Store,918,6/23/2023,Акт 6-23,Ундаа Amino 330ml Waikiki,6,14080.38
