,Кредит,Дебет,"сар, өдөр", Дүн 
19741,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 34.65 
19742,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 54.00 
19743,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 126.00 
19744,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 100.00 
19745,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 79.50 
19746,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 185.50 
19747,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 198.00 
19748,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 150.00 
19749,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 150.00 
19750,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 300.00 
19751,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 775.00 
19752,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 20.00 
19753,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 95.00 
19754,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 250.00 
19755,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 30.00 
19756,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 150.00 
19757,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 200.00 
19758,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 120.00 
19759,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 49.50 
19760,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 99.00 
19761,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 135.00 
19762,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 72.00 
19763,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 75.00 
19764,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 175.00 
19765,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 109.50 
19766,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 99.50 
19767,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 49.50 
19768,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 50.00 
19769,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 95.00 
19770,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00," 2,300.00 "
19771,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 50.00 
19772,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 100.00 
19773,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 70.00 
19774,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 100.00 
19775,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/24/2024 0:00, 65.00 
19776,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 150.00 
19777,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 420.00 
19778,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 49.50 
19779,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 49.50 
19780,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 65.00 
19781,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 60.00 
19782,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 21.00 
19783,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 49.00 
19784,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 60.00 
19785,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 135.00 
19786,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 49.50 
19787,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 80.00 
19788,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 30.00 
19789,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 70.00 
19790,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 60.00 
19791,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/25/2024 0:00, 94.50 
19792,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 52.50 
19793,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 122.50 
19794,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 49.50 
19795,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 150.00 
19796,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 274.50 
19797,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 150.00 
19798,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 250.00 
19799,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 330.00 
19800,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 49.50 
19801,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 150.00 
19802,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 150.00 
19803,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 60.00 
19804,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 393.00 
19805,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 524.00 
19806,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 115.00 
19807,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 100.00 
19808,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 350.00 
19809,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 99.00 
19810,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 65.00 
19811,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 100.00 
19812,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 95.00 
19813,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 60.00 
19814,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 50.00 
19815,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/26/2024 0:00, 100.00 
19816,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 90.00 
19817,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 210.00 
19818,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 200.00 
19819,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 65.00 
19820,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 150.00 
19821,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 130.00 
19822,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 300.00 
19823,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 150.00 
19824,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 49.50 
19825,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 148.50 
19826,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 150.00 
19827,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00," 1,100.00 "
19828,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 150.00 
19829,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 20.00 
19830,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 30.00 
19831,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 120.00 
19832,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 15.00 
19833,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 35.00 
19834,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 154.50 
19835,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 480.00 
19836,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 540.00 
19837,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/27/2024 0:00, 100.00 
19838,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 180.00 
19839,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 120.00 
19840,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 199.50 
19841,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 115.00 
19842,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 30.00 
19843,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 269.00 
19844,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 100.00 
19845,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 49.50 
19846,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00," 1,200.00 "
19847,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00," 1,000.00 "
19848,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 80.00 
19849,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 70.00 
19850,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 65.00 
19851,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 49.50 
19852,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 40.00 
19853,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 60.00 
19854,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 180.00 
19855,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 142.50 
19856,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 60.00 
19857,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 284.50 
19858,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/28/2024 0:00, 360.00 
19859,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 44.55 
19860,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 103.95 
19861,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 49.50 
19862,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 14.85 
19863,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 34.65 
19864,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 34.50 
19865,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 80.50 
19866,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 1.95 
19867,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 4.55 
19868,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 60.00 
19869,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 299.50 
19870,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 160.00 
19871,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 49.50 
19872,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 49.50 
19873,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 72.00 
19874,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 320.00 
19875,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 100.00 
19876,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 200.00 
19877,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 30.00 
19878,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 50.00 
19879,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 30.00 
19880,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 300.00 
19881,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 60.00 
19882,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 65.00 
19883,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 40.00 
19884,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 300.00 
19885,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/29/2024 0:00, 70.00 
19886,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/30/2024 0:00, 65.00 
19887,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/30/2024 0:00, 150.00 
19888,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/30/2024 0:00, 65.00 
19889,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/30/2024 0:00, 100.00 
19890,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/30/2024 0:00, 49.50 
19891,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/30/2024 0:00, 33.00 
19892,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/30/2024 0:00, 99.00 
19893,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/30/2024 0:00, 150.00 
19894,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/30/2024 0:00, 120.00 
19895,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/30/2024 0:00, 59.50 
19896,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,9/30/2024 0:00, 130.00 
19897,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 60.00 
19898,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 45.00 
19899,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 105.00 
19900,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 21.00 
19901,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 49.00 
19902,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 150.00 
19903,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 150.00 
19904,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 30.00 
19905,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 300.00 
19906,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 250.00 
19907,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 75.00 
19908,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 300.00 
19909,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 300.00 
19910,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 50.00 
19911,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 179.50 
19912,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 384.00 
19913,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 70.00 
19914,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 70.00 
19915,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 280.00 
19916,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 119.50 
19917,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 220.00 
19918,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 80.00 
19919,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 150.00 
19920,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 150.00 
19921,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 30.00 
19922,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 80.00 
19923,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 9.90 
19924,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 23.10 
19925,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 15.00 
19926,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 35.00 
19927,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 20.00 
19928,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 60.00 
19929,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 140.00 
19930,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 99.00 
19931,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/1/2024 0:00, 60.00 
19932,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 14.85 
19933,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 34.65 
19934,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 30.00 
19935,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 150.00 
19936,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 150.00 
19937,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 330.00 
19938,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 250.00 
19939,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00," 1,050.00 "
19940,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 170.00 
19941,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 100.00 
19942,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 100.00 
19943,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 99.00 
19944,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 280.00 
19945,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00," 1,067.00 "
19946,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 249.50 
19947,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 21.00 
19948,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 49.00 
19949,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 70.00 
19950,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 150.00 
19951,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 60.00 
19952,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 60.00 
19953,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 100.00 
19954,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 115.00 
19955,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 59.85 
19956,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 139.65 
19957,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 20.00 
19958,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 49.50 
19959,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 70.00 
19960,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 30.00 
19961,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 120.00 
19962,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 265.00 
19963,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 70.00 
19964,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00," 1,839.00 "
19965,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00, 400.00 
19966,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/2/2024 0:00," 1,844.50 "
19967,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 45.00 
19968,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 105.00 
19969,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 3.00 
19970,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 7.00 
19971,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 148.50 
19972,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 49.50 
19973,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 145.00 
19974,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 215.00 
19975,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 100.00 
19976,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 99.00 
19977,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 100.00 
19978,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 450.00 
19979,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 360.00 
19980,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 200.00 
